,종목 코드,상승 확률,하락 확률,변동 없는 확률,상승 확률 높은 순위
824,052690,0.4798387096774194,0.45564516129032256,0.06451612903225806,584.0
1963,035080,0.4798387096774194,0.49193548387096775,0.028225806451612902,584.0
493,053210,0.4798387096774194,0.46774193548387094,0.05241935483870968,584.0
396,008040,0.4798387096774194,0.4637096774193548,0.056451612903225805,584.0
2166,036170,0.4798387096774194,0.4838709677419355,0.036290322580645164,584.0
1209,068930,0.4798387096774194,0.49193548387096775,0.028225806451612902,584.0
1213,290550,0.4798387096774194,0.47580645161290325,0.04435483870967742,584.0
545,023960,0.4798387096774194,0.4475806451612903,0.07258064516129033,584.0
2349,079170,0.4798387096774194,0.4798387096774194,0.04032258064516129,584.0
1563,154030,0.4798387096774194,0.4879032258064516,0.03225806451612903,584.0
1969,175140,0.4798387096774194,0.45564516129032256,0.06451612903225806,584.0
30,155660,0.4798387096774194,0.4959677419354839,0.024193548387096774,584.0
942,095340,0.4798387096774194,0.4838709677419355,0.036290322580645164,584.0
1230,038390,0.4798387096774194,0.4475806451612903,0.07258064516129033,584.0
1241,038060,0.4798387096774194,0.45161290322580644,0.06854838709677419,584.0
698,002020,0.4798387096774194,0.45161290322580644,0.06854838709677419,584.0
1224,214260,0.4798387096774194,0.5120967741935484,0.008064516129032258,584.0
2157,043090,0.4798387096774194,0.4596774193548387,0.06048387096774194,584.0
1939,294090,0.4759825327510917,0.4978165938864629,0.026200873362445413,626.0
890,010660,0.47580645161290325,0.47580645161290325,0.04838709677419355,671.5
858,004560,0.47580645161290325,0.4798387096774194,0.04435483870967742,671.5
741,010820,0.47580645161290325,0.45161290322580644,0.07258064516129033,671.5
911,054620,0.47580645161290325,0.4637096774193548,0.06048387096774194,671.5
753,086790,0.47580645161290325,0.4637096774193548,0.06048387096774194,671.5
811,025750,0.47580645161290325,0.4637096774193548,0.06048387096774194,671.5
899,298000,0.47580645161290325,0.47580645161290325,0.04838709677419355,671.5
912,265520,0.47580645161290325,0.4879032258064516,0.036290322580645164,671.5
800,020000,0.47580645161290325,0.4838709677419355,0.04032258064516129,671.5
644,194370,0.47580645161290325,0.4717741935483871,0.05241935483870968,671.5
925,068790,0.47580645161290325,0.49193548387096775,0.03225806451612903,671.5
813,011700,0.47580645161290325,0.4274193548387097,0.0967741935483871,671.5
972,091340,0.47580645161290325,0.4637096774193548,0.06048387096774194,671.5
822,003300,0.47580645161290325,0.3911290322580645,0.13306451612903225,671.5
881,008770,0.47580645161290325,0.4959677419354839,0.028225806451612902,671.5
651,006220,0.47580645161290325,0.4637096774193548,0.06048387096774194,671.5
888,010690,0.47580645161290325,0.4959677419354839,0.028225806451612902,671.5
787,010100,0.47580645161290325,0.4717741935483871,0.05241935483870968,671.5
1716,067570,0.47580645161290325,0.5161290322580645,0.008064516129032258,671.5
2097,272110,0.47580645161290325,0.4717741935483871,0.05241935483870968,671.5
1646,007820,0.47580645161290325,0.4596774193548387,0.06451612903225806,671.5
1633,042110,0.47580645161290325,0.4717741935483871,0.05241935483870968,671.5
378,035150,0.47580645161290325,0.4959677419354839,0.028225806451612902,671.5
380,007210,0.47580645161290325,0.47580645161290325,0.04838709677419355,671.5
1593,013310,0.47580645161290325,0.49193548387096775,0.03225806451612903,671.5
155,024070,0.47580645161290325,0.4637096774193548,0.06048387096774194,671.5
172,002140,0.47580645161290325,0.5,0.024193548387096774,671.5
154,002900,0.47580645161290325,0.4596774193548387,0.06451612903225806,671.5
1561,067390,0.47580645161290325,0.5120967741935484,0.012096774193548387,671.5
1529,099320,0.47580645161290325,0.4838709677419355,0.04032258064516129,671.5
153,002710,0.47580645161290325,0.4959677419354839,0.028225806451612902,671.5
426,002170,0.47580645161290325,0.45161290322580644,0.07258064516129033,671.5
1909,088390,0.47580645161290325,0.47580645161290325,0.04838709677419355,671.5
1481,317770,0.47580645161290325,0.4475806451612903,0.07661290322580645,671.5
2185,054450,0.47580645161290325,0.4879032258064516,0.036290322580645164,671.5
407,032830,0.47580645161290325,0.49193548387096775,0.03225806451612903,671.5
454,017390,0.47580645161290325,0.41935483870967744,0.10483870967741936,671.5
181,007690,0.47580645161290325,0.49193548387096775,0.03225806451612903,671.5
1712,205100,0.47580645161290325,0.5080645161290323,0.016129032258064516,671.5
253,009320,0.47580645161290325,0.4879032258064516,0.036290322580645164,671.5
265,015230,0.47580645161290325,0.3911290322580645,0.13306451612903225,671.5
278,069460,0.47580645161290325,0.4959677419354839,0.028225806451612902,671.5
1837,030530,0.47580645161290325,0.47580645161290325,0.04838709677419355,671.5
1822,101170,0.47580645161290325,0.5040322580645161,0.020161290322580645,671.5
1819,073560,0.47580645161290325,0.4637096774193548,0.06048387096774194,671.5
1808,019210,0.47580645161290325,0.4637096774193548,0.06048387096774194,671.5
2035,239340,0.47580645161290325,0.5040322580645161,0.020161290322580645,671.5
1805,066430,0.47580645161290325,0.46774193548387094,0.056451612903225805,671.5
217,090350,0.47580645161290325,0.4717741935483871,0.05241935483870968,671.5
1782,039200,0.47580645161290325,0.5,0.024193548387096774,671.5
210,025860,0.47580645161290325,0.45564516129032256,0.06854838709677419,671.5
1751,123040,0.47580645161290325,0.4838709677419355,0.04032258064516129,671.5
2021,023440,0.47580645161290325,0.4475806451612903,0.07661290322580645,671.5
1729,182400,0.47580645161290325,0.46774193548387094,0.056451612903225805,671.5
1728,183490,0.47580645161290325,0.5080645161290323,0.016129032258064516,671.5
1790,049480,0.47580645161290325,0.4798387096774194,0.04435483870967742,671.5
1440,148150,0.47580645161290325,0.4435483870967742,0.08064516129032258,671.5
235,35320K,0.47580645161290325,0.4959677419354839,0.028225806451612902,671.5
2299,136480,0.47580645161290325,0.45564516129032256,0.06854838709677419,671.5
2228,140860,0.47580645161290325,0.4879032258064516,0.036290322580645164,671.5
1074,007390,0.47580645161290325,0.4798387096774194,0.04435483870967742,671.5
1075,033640,0.47580645161290325,0.4798387096774194,0.04435483870967742,671.5
1077,089140,0.47580645161290325,0.4798387096774194,0.04435483870967742,671.5
1088,144510,0.47580645161290325,0.5080645161290323,0.016129032258064516,671.5
2298,166090,0.47580645161290325,0.4798387096774194,0.04435483870967742,671.5
2327,023760,0.47580645161290325,0.4475806451612903,0.07661290322580645,671.5
2203,131290,0.47580645161290325,0.4838709677419355,0.04032258064516129,671.5
61,016380,0.47580645161290325,0.4475806451612903,0.07661290322580645,671.5
1105,093640,0.47580645161290325,0.4959677419354839,0.028225806451612902,671.5
559,111770,0.47580645161290325,0.47580645161290325,0.04838709677419355,671.5
560,009970,0.47580645161290325,0.4879032258064516,0.036290322580645164,671.5
562,000670,0.47580645161290325,0.4717741935483871,0.05241935483870968,671.5
2303,126700,0.47580645161290325,0.4637096774193548,0.06048387096774194,671.5
1219,232680,0.47580645161290325,0.45564516129032256,0.06854838709677419,671.5
1073,153460,0.47580645161290325,0.46774193548387094,0.056451612903225805,671.5
1292,012860,0.47580645161290325,0.4838709677419355,0.04032258064516129,671.5
2215,214450,0.47580645161290325,0.47580645161290325,0.04838709677419355,671.5
1431,171090,0.47580645161290325,0.4879032258064516,0.036290322580645164,671.5
1412,100660,0.47580645161290325,0.5080645161290323,0.016129032258064516,671.5
1396,027580,0.47580645161290325,0.4717741935483871,0.05241935483870968,671.5
1311,214180,0.47580645161290325,0.3911290322580645,0.13306451612903225,671.5
1067,042420,0.47580645161290325,0.4435483870967742,0.08064516129032258,671.5
489,33637L,0.47580645161290325,0.4838709677419355,0.04032258064516129,671.5
474,003030,0.47580645161290325,0.4798387096774194,0.04435483870967742,671.5
1349,033560,0.47580645161290325,0.47580645161290325,0.04838709677419355,671.5
2208,081150,0.47580645161290325,0.49193548387096775,0.03225806451612903,671.5
504,031440,0.47580645161290325,0.43951612903225806,0.0846774193548387,671.5
2209,130740,0.47580645161290325,0.4838709677419355,0.04032258064516129,671.5
2210,084730,0.47580645161290325,0.4879032258064516,0.036290322580645164,671.5
2330,021650,0.47580645161290325,0.4879032258064516,0.036290322580645164,671.5
1966,189300,0.4717741935483871,0.4798387096774194,0.04838709677419355,767.5
2370,092300,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1954,277410,0.4717741935483871,0.45161290322580644,0.07661290322580645,767.5
2394,024060,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1951,041830,0.4717741935483871,0.4314516129032258,0.0967741935483871,767.5
795,053690,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1956,033230,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
2193,105550,0.4717741935483871,0.4879032258064516,0.04032258064516129,767.5
2022,038010,0.4717741935483871,0.5080645161290323,0.020161290322580645,767.5
2028,064800,0.4717741935483871,0.47580645161290325,0.05241935483870968,767.5
2077,317530,0.4717741935483871,0.47580645161290325,0.05241935483870968,767.5
2282,137400,0.4717741935483871,0.49193548387096775,0.036290322580645164,767.5
2100,032500,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
2279,043370,0.4717741935483871,0.4798387096774194,0.04838709677419355,767.5
2101,225430,0.4717741935483871,0.5,0.028225806451612902,767.5
2223,049120,0.4717741935483871,0.45161290322580644,0.07661290322580645,767.5
2127,049430,0.4717741935483871,0.41935483870967744,0.10887096774193548,767.5
2139,029960,0.4717741935483871,0.4717741935483871,0.056451612903225805,767.5
2184,089030,0.4717741935483871,0.49193548387096775,0.036290322580645164,767.5
805,010420,0.4717741935483871,0.4637096774193548,0.06451612903225806,767.5
2187,200230,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1992,040420,0.4717741935483871,0.3629032258064516,0.16532258064516128,767.5
2141,033290,0.4717741935483871,0.4798387096774194,0.04838709677419355,767.5
1044,187790,0.4717741935483871,0.43951612903225806,0.08870967741935484,767.5
1907,215790,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1435,081580,0.4717741935483871,0.5,0.028225806451612902,767.5
1434,037350,0.4717741935483871,0.4314516129032258,0.0967741935483871,767.5
1403,089980,0.4717741935483871,0.5120967741935484,0.016129032258064516,767.5
1347,018290,0.4717741935483871,0.4838709677419355,0.04435483870967742,767.5
1328,267790,0.4717741935483871,0.4879032258064516,0.04032258064516129,767.5
1326,043150,0.4717741935483871,0.4879032258064516,0.04032258064516129,767.5
1313,018700,0.4717741935483871,0.4879032258064516,0.04032258064516129,767.5
964,053290,0.4717741935483871,0.46774193548387094,0.06048387096774194,767.5
1281,140410,0.4717741935483871,0.5,0.028225806451612902,767.5
1453,252500,0.4717741935483871,0.46774193548387094,0.06048387096774194,767.5
1272,133750,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1252,277070,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1239,067730,0.4717741935483871,0.4879032258064516,0.04032258064516129,767.5
977,036540,0.4717741935483871,0.4838709677419355,0.04435483870967742,767.5
1205,113810,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1176,109860,0.4717741935483871,0.3024193548387097,0.22580645161290322,767.5
1127,045390,0.4717741935483871,0.46774193548387094,0.06048387096774194,767.5
1121,027830,0.4717741935483871,0.4798387096774194,0.04838709677419355,767.5
1101,144960,0.4717741935483871,0.46774193548387094,0.06048387096774194,767.5
1050,091970,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1265,093520,0.4717741935483871,0.5,0.028225806451612902,767.5
1468,066910,0.4717741935483871,0.4596774193548387,0.06854838709677419,767.5
1482,094840,0.4717741935483871,0.5,0.028225806451612902,767.5
921,065770,0.4717741935483871,0.4838709677419355,0.04435483870967742,767.5
1878,054930,0.4717741935483871,0.4596774193548387,0.06854838709677419,767.5
1860,320000,0.4717741935483871,0.45161290322580644,0.07661290322580645,767.5
1821,037400,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
867,267250,0.4717741935483871,0.46774193548387094,0.06048387096774194,767.5
1772,039830,0.4717741935483871,0.4798387096774194,0.04838709677419355,767.5
1768,053280,0.4717741935483871,0.4838709677419355,0.04435483870967742,767.5
1736,061970,0.4717741935483871,0.4798387096774194,0.04838709677419355,767.5
1039,053260,0.4717741935483871,0.4838709677419355,0.04435483870967742,767.5
1710,083500,0.4717741935483871,0.4596774193548387,0.06854838709677419,767.5
1686,071670,0.4717741935483871,0.4717741935483871,0.056451612903225805,767.5
1679,047920,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1675,072990,0.4717741935483871,0.43951612903225806,0.08870967741935484,767.5
1671,241840,0.4717741935483871,0.4838709677419355,0.04435483870967742,767.5
1669,003800,0.4717741935483871,0.43951612903225806,0.08870967741935484,767.5
1657,237690,0.4717741935483871,0.5040322580645161,0.024193548387096774,767.5
1645,041510,0.4717741935483871,0.5,0.028225806451612902,767.5
1587,119830,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1582,185490,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1528,136510,0.4717741935483871,0.49193548387096775,0.036290322580645164,767.5
1521,160980,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
1494,049830,0.4717741935483871,0.47580645161290325,0.05241935483870968,767.5
1930,102710,0.4717741935483871,0.5161290322580645,0.012096774193548387,767.5
1585,175250,0.4717741935483871,0.5,0.028225806451612902,767.5
1199,092070,0.4717741935483871,0.4717741935483871,0.056451612903225805,767.5
672,100250,0.4717741935483871,0.4112903225806452,0.11693548387096774,767.5
186,014530,0.4717741935483871,0.45161290322580644,0.07661290322580645,767.5
25,001880,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
578,017370,0.4717741935483871,0.49193548387096775,0.036290322580645164,767.5
364,008420,0.4717741935483871,0.5040322580645161,0.024193548387096774,767.5
593,002920,0.4717741935483871,0.4475806451612903,0.08064516129032258,767.5
211,005720,0.4717741935483871,0.4596774193548387,0.06854838709677419,767.5
687,029460,0.4717741935483871,0.4798387096774194,0.04838709677419355,767.5
729,055490,0.4717741935483871,0.4838709677419355,0.04435483870967742,767.5
44,294870,0.4717741935483871,0.4838709677419355,0.04435483870967742,767.5
399,006090,0.4717741935483871,0.4153225806451613,0.11290322580645161,767.5
697,071950,0.4717741935483871,0.39919354838709675,0.12903225806451613,767.5
724,004105,0.4717741935483871,0.4838709677419355,0.04435483870967742,767.5
723,004100,0.4717741935483871,0.4596774193548387,0.06854838709677419,767.5
398,014710,0.4717741935483871,0.5120967741935484,0.016129032258064516,767.5
297,028100,0.4717741935483871,0.4596774193548387,0.06854838709677419,767.5
67,092230,0.4717741935483871,0.4717741935483871,0.056451612903225805,767.5
711,264900,0.4717741935483871,0.4596774193548387,0.06854838709677419,767.5
608,025820,0.4717741935483871,0.4717741935483871,0.056451612903225805,767.5
23,001530,0.4717741935483871,0.4879032258064516,0.04032258064516129,767.5
57,009070,0.4717741935483871,0.47580645161290325,0.05241935483870968,767.5
341,280360,0.4717741935483871,0.4314516129032258,0.0967741935483871,767.5
8,079160,0.4717741935483871,0.4959677419354839,0.03225806451612903,767.5
786,007280,0.4717741935483871,0.4637096774193548,0.06451612903225806,767.5
494,134790,0.4717741935483871,0.5,0.028225806451612902,767.5
499,005390,0.4717741935483871,0.49193548387096775,0.036290322580645164,767.5
345,005305,0.4717741935483871,0.41935483870967744,0.10887096774193548,767.5
151,002820,0.4717741935483871,0.4596774193548387,0.06854838709677419,767.5
328,024090,0.4717741935483871,0.3225806451612903,0.2056451612903226,767.5
693,192820,0.46774193548387094,0.47580645161290325,0.056451612903225805,870.5
1806,193250,0.46774193548387094,0.49193548387096775,0.04032258064516129,870.5
1036,186230,0.46774193548387094,0.43951612903225806,0.09274193548387097,870.5
1385,065570,0.46774193548387094,0.4959677419354839,0.036290322580645164,870.5
2252,005670,0.46774193548387094,0.5,0.03225806451612903,870.5
1800,232140,0.46774193548387094,0.4879032258064516,0.04435483870967742,870.5
1304,100790,0.46774193548387094,0.46774193548387094,0.06451612903225806,870.5
1700,128540,0.46774193548387094,0.5080645161290323,0.024193548387096774,870.5
1742,083310,0.46774193548387094,0.43548387096774194,0.0967741935483871,870.5
1141,010170,0.46774193548387094,0.4798387096774194,0.05241935483870968,870.5
2234,225590,0.46774193548387094,0.4475806451612903,0.0846774193548387,870.5
1151,317330,0.46774193548387094,0.4879032258064516,0.04435483870967742,870.5
1611,117670,0.46774193548387094,0.5080645161290323,0.024193548387096774,870.5
2270,032580,0.46774193548387094,0.4637096774193548,0.06854838709677419,870.5
1042,035460,0.46774193548387094,0.4717741935483871,0.06048387096774194,870.5
1159,067990,0.46774193548387094,0.4879032258064516,0.04435483870967742,870.5
1811,079000,0.46774193548387094,0.46774193548387094,0.06451612903225806,870.5
331,013570,0.46774193548387094,0.4959677419354839,0.036290322580645164,870.5
1462,091990,0.46774193548387094,0.5040322580645161,0.028225806451612902,870.5
1163,075970,0.46774193548387094,0.49193548387096775,0.04032258064516129,870.5
906,000540,0.46774193548387094,0.5120967741935484,0.020161290322580645,870.5
444,011230,0.46774193548387094,0.49193548387096775,0.04032258064516129,870.5
1167,025950,0.46774193548387094,0.5040322580645161,0.028225806451612902,870.5
581,049800,0.46774193548387094,0.4596774193548387,0.07258064516129033,870.5
2073,016920,0.46774193548387094,0.47580645161290325,0.056451612903225805,870.5
893,032560,0.46774193548387094,0.4798387096774194,0.05241935483870968,870.5
66,025000,0.46774193548387094,0.47580645161290325,0.056451612903225805,870.5
1715,317870,0.46774193548387094,0.4596774193548387,0.07258064516129033,870.5
342,004990,0.46774193548387094,0.4838709677419355,0.04838709677419355,870.5
1793,226950,0.46774193548387094,0.5080645161290323,0.024193548387096774,870.5
2224,038950,0.46774193548387094,0.45564516129032256,0.07661290322580645,870.5
1134,290120,0.46774193548387094,0.49193548387096775,0.04032258064516129,870.5
2182,095610,0.46774193548387094,0.47580645161290325,0.056451612903225805,870.5
194,011785,0.46774193548387094,0.49193548387096775,0.04032258064516129,870.5
1383,361670,0.46774193548387094,0.5161290322580645,0.016129032258064516,870.5
470,004365,0.46774193548387094,0.4274193548387097,0.10483870967741936,870.5
132,326030,0.46774193548387094,0.4637096774193548,0.06854838709677419,870.5
652,089590,0.46774193548387094,0.4717741935483871,0.06048387096774194,870.5
2186,091440,0.46774193548387094,0.4959677419354839,0.036290322580645164,870.5
135,096770,0.46774193548387094,0.45564516129032256,0.07661290322580645,870.5
1004,036620,0.46774193548387094,0.4959677419354839,0.036290322580645164,870.5
1016,014570,0.46774193548387094,0.45564516129032256,0.07661290322580645,870.5
1089,031390,0.46774193548387094,0.5040322580645161,0.028225806451612902,870.5
1007,094480,0.46774193548387094,0.4959677419354839,0.036290322580645164,870.5
322,034020,0.46774193548387094,0.4798387096774194,0.05241935483870968,870.5
1338,226340,0.46774193548387094,0.47580645161290325,0.056451612903225805,870.5
1759,115960,0.46774193548387094,0.47580645161290325,0.056451612903225805,870.5
1351,121800,0.46774193548387094,0.5,0.03225806451612903,870.5
659,002600,0.46774193548387094,0.41935483870967744,0.11290322580645161,870.5
1410,006730,0.46774193548387094,0.5040322580645161,0.028225806451612902,870.5
511,002700,0.46774193548387094,0.4596774193548387,0.07258064516129033,870.5
99,035420,0.46774193548387094,0.4838709677419355,0.04838709677419355,870.5
2219,150900,0.46774193548387094,0.47580645161290325,0.056451612903225805,870.5
106,004255,0.46774193548387094,0.3870967741935484,0.14516129032258066,870.5
1436,045300,0.46774193548387094,0.5,0.03225806451612903,870.5
1775,014940,0.46774193548387094,0.4959677419354839,0.036290322580645164,870.5
2188,215480,0.46774193548387094,0.4637096774193548,0.06854838709677419,870.5
1774,046120,0.46774193548387094,0.5201612903225806,0.012096774193548387,870.5
117,001770,0.46774193548387094,0.4637096774193548,0.06854838709677419,870.5
1659,288620,0.46774193548387094,0.5040322580645161,0.028225806451612902,870.5
2110,217600,0.46774193548387094,0.5120967741935484,0.020161290322580645,870.5
970,218410,0.46774193548387094,0.5120967741935484,0.020161290322580645,870.5
1661,058610,0.46774193548387094,0.46774193548387094,0.06451612903225806,870.5
2007,090470,0.46774193548387094,0.5,0.03225806451612903,870.5
673,051630,0.46774193548387094,0.5040322580645161,0.028225806451612902,870.5
1242,085370,0.46774193548387094,0.4637096774193548,0.06854838709677419,870.5
78,051900,0.46774193548387094,0.5201612903225806,0.012096774193548387,870.5
834,000880,0.46774193548387094,0.5040322580645161,0.028225806451612902,870.5
868,005380,0.46774193548387094,0.4717741935483871,0.06048387096774194,870.5
1937,091120,0.46774193548387094,0.45564516129032256,0.07661290322580645,870.5
257,000430,0.46774193548387094,0.5,0.03225806451612903,870.5
541,011090,0.46774193548387094,0.4717741935483871,0.06048387096774194,870.5
818,014130,0.46774193548387094,0.4959677419354839,0.036290322580645164,870.5
400,001470,0.46774193548387094,0.5161290322580645,0.016129032258064516,870.5
1572,040910,0.46774193548387094,0.45564516129032256,0.07661290322580645,870.5
2334,030520,0.46774193548387094,0.4435483870967742,0.08870967741935484,870.5
1569,099190,0.46774193548387094,0.4879032258064516,0.04435483870967742,870.5
558,014440,0.46774193548387094,0.4717741935483871,0.06048387096774194,870.5
1186,217620,0.46774193548387094,0.4838709677419355,0.04838709677419355,870.5
2364,048410,0.46774193548387094,0.4879032258064516,0.04435483870967742,870.5
1280,021880,0.46774193548387094,0.4717741935483871,0.06048387096774194,870.5
823,051600,0.46774193548387094,0.4717741935483871,0.06048387096774194,870.5
1215,131180,0.46774193548387094,0.4435483870967742,0.08870967741935484,870.5
1835,014190,0.46774193548387094,0.4959677419354839,0.036290322580645164,870.5
1557,149950,0.46774193548387094,0.43548387096774194,0.0967741935483871,870.5
2340,226440,0.46774193548387094,0.4838709677419355,0.04838709677419355,870.5
1257,305090,0.46774193548387094,0.4959677419354839,0.036290322580645164,870.5
2360,220180,0.46774193548387094,0.4637096774193548,0.06854838709677419,870.5
1840,008370,0.46774193548387094,0.5,0.03225806451612903,870.5
29,004840,0.46774193548387094,0.4717741935483871,0.06048387096774194,870.5
251,014160,0.46774193548387094,0.47580645161290325,0.056451612903225805,870.5
871,005385,0.46774193548387094,0.4475806451612903,0.0846774193548387,870.5
1863,313760,0.46774193548387094,0.4717741935483871,0.06048387096774194,870.5
1940,088290,0.46774193548387094,0.47580645161290325,0.056451612903225805,870.5
2,027410,0.46774193548387094,0.49193548387096775,0.04032258064516129,870.5
1177,032960,0.46774193548387094,0.43951612903225806,0.09274193548387097,870.5
2391,084110,0.46774193548387094,0.4879032258064516,0.04435483870967742,870.5
1518,243840,0.46774193548387094,0.5,0.03225806451612903,870.5
1248,016100,0.46774193548387094,0.4838709677419355,0.04838709677419355,870.5
258,006340,0.46774193548387094,0.46774193548387094,0.06451612903225806,870.5
771,002960,0.46774193548387094,0.3870967741935484,0.14516129032258066,870.5
1512,138070,0.46774193548387094,0.46774193548387094,0.06451612903225806,870.5
1179,005290,0.46774193548387094,0.5040322580645161,0.028225806451612902,870.5
1842,101160,0.46774193548387094,0.4596774193548387,0.07258064516129033,870.5
2124,101670,0.4637096774193548,0.43548387096774194,0.10080645161290322,964.0
509,009270,0.4637096774193548,0.4314516129032258,0.10483870967741936,964.0
2183,131970,0.4637096774193548,0.4798387096774194,0.056451612903225805,964.0
480,067830,0.4637096774193548,0.4596774193548387,0.07661290322580645,964.0
1244,060240,0.4637096774193548,0.5040322580645161,0.03225806451612903,964.0
1535,264660,0.4637096774193548,0.45564516129032256,0.08064516129032258,964.0
828,003480,0.4637096774193548,0.5161290322580645,0.020161290322580645,964.0
807,213500,0.4637096774193548,0.4112903225806452,0.125,964.0
601,001200,0.4637096774193548,0.5080645161290323,0.028225806451612902,964.0
2388,065510,0.4637096774193548,0.4475806451612903,0.08870967741935484,964.0
125,001740,0.4637096774193548,0.46774193548387094,0.06854838709677419,964.0
2005,079370,0.4637096774193548,0.49193548387096775,0.04435483870967742,964.0
1660,317830,0.4637096774193548,0.5,0.036290322580645164,964.0
1047,121600,0.4637096774193548,0.4959677419354839,0.04032258064516129,964.0
60,092220,0.4637096774193548,0.5,0.036290322580645164,964.0
1119,036480,0.4637096774193548,0.47580645161290325,0.06048387096774194,964.0
1420,093920,0.4637096774193548,0.46774193548387094,0.06854838709677419,964.0
10,000120,0.4637096774193548,0.4959677419354839,0.04032258064516129,964.0
1868,086390,0.4637096774193548,0.5040322580645161,0.03225806451612903,964.0
321,042670,0.4637096774193548,0.43548387096774194,0.10080645161290322,964.0
1031,006050,0.4637096774193548,0.5161290322580645,0.020161290322580645,964.0
1898,072770,0.4637096774193548,0.4838709677419355,0.05241935483870968,964.0
1228,141080,0.4637096774193548,0.5080645161290323,0.028225806451612902,964.0
2039,078650,0.4637096774193548,0.4959677419354839,0.04032258064516129,964.0
2038,000440,0.4637096774193548,0.4717741935483871,0.06451612903225806,964.0
2031,034940,0.4637096774193548,0.5120967741935484,0.024193548387096774,964.0
1022,121440,0.4637096774193548,0.49193548387096775,0.04435483870967742,964.0
635,081000,0.4637096774193548,0.49193548387096775,0.04435483870967742,964.0
1097,060260,0.4637096774193548,0.4475806451612903,0.08870967741935484,964.0
758,019490,0.4637096774193548,0.5040322580645161,0.03225806451612903,964.0
149,077970,0.4637096774193548,0.49193548387096775,0.04435483870967742,964.0
185,083420,0.4637096774193548,0.49193548387096775,0.04435483870967742,964.0
156,037270,0.4637096774193548,0.5080645161290323,0.028225806451612902,964.0
1763,143540,0.4637096774193548,0.5040322580645161,0.03225806451612903,964.0
618,000760,0.4637096774193548,0.4153225806451613,0.12096774193548387,964.0
1693,262260,0.4637096774193548,0.5,0.036290322580645164,964.0
1764,036560,0.4637096774193548,0.4959677419354839,0.04032258064516129,964.0
351,001080,0.4637096774193548,0.45161290322580644,0.0846774193548387,964.0
254,042660,0.4637096774193548,0.4879032258064516,0.04838709677419355,964.0
639,015860,0.4637096774193548,0.4798387096774194,0.056451612903225805,964.0
147,005610,0.4637096774193548,0.4838709677419355,0.05241935483870968,964.0
440,004690,0.4637096774193548,0.46774193548387094,0.06854838709677419,964.0
1268,100590,0.4637096774193548,0.47580645161290325,0.06048387096774194,964.0
1971,039290,0.4637096774193548,0.5080645161290323,0.028225806451612902,964.0
450,007540,0.4637096774193548,0.47580645161290325,0.06048387096774194,964.0
1801,065530,0.4637096774193548,0.5,0.036290322580645164,964.0
590,047400,0.4637096774193548,0.5120967741935484,0.024193548387096774,964.0
43,089470,0.4637096774193548,0.4838709677419355,0.05241935483870968,964.0
1153,090410,0.4637096774193548,0.4475806451612903,0.08870967741935484,964.0
963,160550,0.4637096774193548,0.4959677419354839,0.04032258064516129,964.0
727,001420,0.4637096774193548,0.4838709677419355,0.05241935483870968,964.0
864,011210,0.4637096774193548,0.5080645161290323,0.028225806451612902,964.0
1484,099440,0.4637096774193548,0.4879032258064516,0.04838709677419355,964.0
583,095720,0.4637096774193548,0.4879032258064516,0.04838709677419355,964.0
394,005180,0.4637096774193548,0.47580645161290325,0.06048387096774194,964.0
523,112610,0.4637096774193548,0.4838709677419355,0.05241935483870968,964.0
720,006890,0.4637096774193548,0.49193548387096775,0.04435483870967742,964.0
2277,002230,0.4637096774193548,0.4879032258064516,0.04838709677419355,964.0
1168,088130,0.4637096774193548,0.4798387096774194,0.056451612903225805,964.0
719,015890,0.4637096774193548,0.4879032258064516,0.04838709677419355,964.0
1470,154040,0.4637096774193548,0.5,0.036290322580645164,964.0
1471,035610,0.4637096774193548,0.5120967741935484,0.024193548387096774,964.0
2287,087600,0.4637096774193548,0.49193548387096775,0.04435483870967742,964.0
2307,221840,0.4637096774193548,0.4959677419354839,0.04032258064516129,964.0
53,096760,0.4637096774193548,0.4959677419354839,0.04032258064516129,964.0
1174,094170,0.4637096774193548,0.5040322580645161,0.03225806451612903,964.0
443,009470,0.4637096774193548,0.4838709677419355,0.05241935483870968,964.0
63,001390,0.4637096774193548,0.4879032258064516,0.04838709677419355,964.0
1192,263720,0.4637096774193548,0.5080645161290323,0.028225806451612902,964.0
